time,x0,x1,x2,x3,x4,x5
8.296,2.3310682518627725e-10,3.065952376875411e-10,3.8640391903750093e-10,1.0500189086939677e-15,1.9227191111903725e-08,1e-05
8.298,2.330638687539326e-10,3.065668610733177e-10,3.863467744180814e-10,1.0497788349245992e-15,1.9227305401382644e-08,1e-05
8.3,2.3302093124076197e-10,3.0653849426112637e-10,3.862896536187938e-10,1.0495388778455464e-15,1.9227419643221172e-08,1e-05
8.302,2.3297801263445784e-10,3.0651013724500617e-10,3.8623255662434974e-10,1.0492990373758882e-15,1.92275338374499e-08,1e-05
8.304,2.329351129227299e-10,3.064817900190028e-10,3.861754834194821e-10,1.0490593134348217e-15,1.9227647984099364e-08,1e-05
8.306000000000001,2.3289223209330634e-10,3.064534525771685e-10,3.861184339889451e-10,1.0488197059416625e-15,1.9227762083200045e-08,1e-05
8.308,2.328493701339328e-10,3.0642512491356184e-10,3.860614083175139e-10,1.0485802148158445e-15,1.92278761347824e-08,1e-05
8.31,2.3280652703237307e-10,3.06396807022248e-10,3.860044063899846e-10,1.0483408399769207e-15,1.9227990138876827e-08,1e-05
8.312,2.3276370277640864e-10,3.0636849889729895e-10,3.85947428191175e-10,1.0481015813445617e-15,1.9228104095513707e-08,1e-05
8.314,2.327208973538389e-10,3.06340200532793e-10,3.858904737059235e-10,1.047862438838557e-15,1.9228218004723355e-08,1e-05
8.316,2.3267811075248127e-10,3.0631191192281486e-10,3.8583354291909004e-10,1.0476234123788144e-15,1.9228331866536044e-08,1e-05
8.318,2.3263534296017088e-10,3.0628363306145613e-10,3.8577663581555556e-10,1.047384501885361e-15,1.9228445680982026e-08,1e-05
8.32,2.325925939647608e-10,3.0625536394281465e-10,3.85719752380222e-10,1.0471457072783408e-15,1.9228559448091485e-08,1e-05
8.322000000000001,2.3254986375412205e-10,3.062271045609949e-10,3.856628925980128e-10,1.0469070284780176e-15,1.9228673167894584e-08,1e-05
