time,x0,x1,x2,x3,x4,x5
2.344,4.75386215183565e-10,4.3870776365406604e-10,6.947388282923085e-10,2.5312910481352984e-15,1.861051979897881e-08,1e-05
2.346,4.751580271543318e-10,4.3860169599559254e-10,6.944576071760259e-10,2.529806673078308e-15,1.8611082242695748e-08,1e-05
2.348,4.749300926578921e-10,4.3849572129374863e-10,6.941766860699599e-10,2.5283240822733887e-15,1.8611644086390472e-08,1e-05
2.35,4.747024112664089e-10,4.383898394139534e-10,6.938960644789834e-10,2.526843273118026e-15,1.8612205331053233e-08,1e-05
2.352,4.744749825533247e-10,4.3828405022196715e-10,6.936157419094213e-10,2.525364243025937e-15,1.861276597767139e-08,1e-05
2.354,4.742478060933638e-10,4.381783535838902e-10,6.933357178690487e-10,2.5238869894270612e-15,1.8613326027229387e-08,1e-05
2.356,4.74020881462531e-10,4.3807274936616367e-10,6.930559918670923e-10,2.5224115097675732e-15,1.8613885480708777e-08,1e-05
2.358,4.737942082381119e-10,4.379672374355691e-10,6.927765634142301e-10,2.520937801509869e-15,1.8614444339088213e-08,1e-05
2.36,4.735677859986732e-10,4.3786181765922845e-10,6.924974320225907e-10,2.5194658621325772e-15,1.861500260334343e-08,1e-05
2.362,4.733416143240619e-10,4.377564899046043e-10,6.92218597205754e-10,2.5179956891305533e-15,1.8615560274447276e-08,1e-05
2.364,4.731156927954066e-10,4.376512540394998e-10,6.919400584787509e-10,2.51652728001488e-15,1.8616117353369692e-08,1e-05
2.366,4.728900209951161e-10,4.3754610993205853e-10,6.916618153580636e-10,2.5150606323128678e-15,1.8616673841077712e-08,1e-05
2.368,4.726645985068803e-10,4.3744105745076455e-10,6.913838673616253e-10,2.5135957435680566e-15,1.861722973853548e-08,1e-05
2.37,4.724394249156698e-10,4.3733609646444256e-10,6.9110621400882e-10,2.512132611340214e-15,1.8617785046704218e-08,1e-05
2.372,4.722144998077366e-10,4.3723122684225766e-10,6.908288548204832e-10,2.5106712332053347e-15,1.8618339766542272e-08,1e-05
2.374,4.719898227706127e-10,4.3712644845371543e-10,6.905517893189013e-10,2.5092116067556428e-15,1.8618893899005064e-08,1e-05
2.376,4.717653933931113e-10,4.3702176116866216e-10,6.902750170278119e-10,2.5077537295995887e-15,1.861944744504512e-08,1e-05
2.378,4.715412112653266e-10,4.3691716485728437e-10,6.899985374724035e-10,2.506297599361853e-15,1.8620000405612067e-08,1e-05
2.38,4.713172759786335e-10,4.3681265939010937e-10,6.897223501793158e-10,2.5048432136833427e-15,1.862055278165263e-08,1e-05
2.382,4.710935851011045e-10,4.36708243162703e-10,6.894464519144717e-10,2.5033904374848335e-15,1.862110457963509e-08,1e-05
2.384,4.708701389582344e-10,4.366039165793553e-10,6.891708432054883e-10,2.5019393164023264e-15,1.8621655798504182e-08,1e-05
2.386,4.706469381754911e-10,4.3649968026235306e-10,6.888955249889442e-10,2.50048991567104e-15,1.862220643638667e-08,1e-05
2.388,4.704239823400391e-10,4.3639553407678375e-10,6.886204967845493e-10,2.4990422323848307e-15,1.862275649424314e-08,1e-05
2.39,4.702012710401887e-10,4.362914778879772e-10,6.883457581132801e-10,2.4975962636449603e-15,1.8623305973031648e-08,1e-05
2.392,4.699788038653969e-10,4.3618751156150616e-10,6.880713084973812e-10,2.496152006560095e-15,1.86238548737077e-08,1e-05
2.394,4.697565804062661e-10,4.3608363496318536e-10,6.877971474603642e-10,2.494709458246304e-15,1.8624403197224284e-08,1e-05
2.396,4.695346002545462e-10,4.359798479590723e-10,6.875232745270089e-10,2.493268615827065e-15,1.862495094453184e-08,1e-05
2.398,4.693128630031321e-10,4.3587615041546667e-10,6.872496892233617e-10,2.4918294764332567e-15,1.8625498116578272e-08,1e-05
2.4,4.690913682460661e-10,4.357725421989109e-10,6.869763910767375e-10,2.4903920372031657e-15,1.862604471430896e-08,1e-05
2.402,4.688701155785359e-10,4.356690231761896e-10,6.867033796157175e-10,2.488956295282481e-15,1.8626590738666742e-08,1e-05
2.404,4.686491045968758e-10,4.3556559321433e-10,6.864306543701513e-10,2.4875222478242978e-15,1.862713619059192e-08,1e-05
2.406,4.684283348985664e-10,4.3546225218060154e-10,6.861582148711556e-10,2.4860898919891153e-15,1.862768107102227e-08,1e-05
2.408,4.682078060822345e-10,4.3535899994251656e-10,6.858860606511148e-10,2.484659224944838e-15,1.8628225380893013e-08,1e-05
2.41,4.679875177476532e-10,4.3525583636782934e-10,6.856141912436804e-10,2.4832302438667748e-15,1.862876912113687e-08,1e-05
2.412,4.677674694957419e-10,4.35152761324537e-10,6.853426061837719e-10,2.4818029459376398e-15,1.862931229268398e-08,1e-05
2.414,4.675476609285661e-10,4.3504977468087873e-10,6.850713050075757e-10,2.4803773283475513e-15,1.862985489646199e-08,1e-05
2.416,4.673280916493377e-10,4.3494687630533657e-10,6.848002872525462e-10,2.478953388294034e-15,1.8630396933395996e-08,1e-05
2.418,4.671087612624146e-10,4.3484406606663485e-10,6.845295524574049e-10,2.4775311229820138e-15,1.863093840440854e-08,1e-05
2.42,4.668896693733015e-10,4.347413438337402e-10,6.842591001621413e-10,2.4761105296238256e-15,1.863147931041966e-08,1e-05
2.422,4.666708155886486e-10,4.3463870947586197e-10,6.839889299080114e-10,2.4746916054392063e-15,1.863201965234685e-08,1e-05
2.424,4.664521995162534e-10,4.345361628624516e-10,6.837190412375397e-10,2.4732743476552988e-15,1.8632559431105042e-08,1e-05
2.426,4.662338207650584e-10,4.3443370386320344e-10,6.834494336945179e-10,2.47185875350665e-15,1.8633098647606683e-08,1e-05
2.428,4.660156789451537e-10,4.343313323480538e-10,6.831801068240049e-10,2.470444820235212e-15,1.863363730276164e-08,1e-05
2.43,4.657977736677743e-10,4.342290481871818e-10,6.829110601723272e-10,2.469032545090343e-15,1.8634175397477274e-08,1e-05
2.432,4.655801045453027e-10,4.3412685125100884e-10,6.82642293287079e-10,2.4676219253288025e-15,1.863471293265839e-08,1e-05
2.434,4.6536267119126673e-10,4.3402474141019895e-10,6.823738057171215e-10,2.4662129582147582e-15,1.863524990920727e-08,1e-05
2.436,4.65145473220341e-10,4.3392271853565825e-10,6.82105597012584e-10,2.4648056410197825e-15,1.8635786328023663e-08,1e-05
2.438,4.6492851024834624e-10,4.338207824985357e-10,6.818376667248629e-10,2.463399971022848e-15,1.8636322190004775e-08,1e-05
2.44,4.647117818922494e-10,4.337189331702225e-10,6.815700144066223e-10,2.4619959455103387e-15,1.8636857496045282e-08,1e-05
2.442,4.644952877701637e-10,4.336171704223522e-10,6.813026396117933e-10,2.4605935617760384e-15,1.8637392247037327e-08,1e-05
2.444,4.642790275013487e-10,4.3351549412680117e-10,6.810355418955751e-10,2.4591928171211384e-15,1.8637926443870504e-08,1e-05
2.446,4.6406300070621007e-10,4.3341390415568784e-10,6.80768720814434e-10,2.4577937088542337e-15,1.8638460087431898e-08,1e-05
2.448,4.638472070062999e-10,4.333124003813734e-10,6.805021759261038e-10,2.4563962342913234e-15,1.8638993178606032e-08,1e-05
2.45,4.6363164602431654e-10,4.3321098267646113e-10,6.802359067895861e-10,2.4550003907558125e-15,1.863952571827491e-08,1e-05
2.452,4.634163173841045e-10,4.3310965091379703e-10,6.799699129651496e-10,2.4536061755785115e-15,1.8640057707317998e-08,1e-05
2.454,4.632012207106545e-10,4.330084049664695e-10,6.797041940143306e-10,2.4522135860976335e-15,1.8640589146612224e-08,1e-05
2.456,4.6298635563010376e-10,4.329072447078094e-10,6.79438749499933e-10,2.4508226196587977e-15,1.8641120037031986e-08,1e-05
2.458,4.627717217697355e-10,4.3280617001138994e-10,6.791735789860281e-10,2.449433273615028e-15,1.8641650379449145e-08,1e-05
2.46,4.625573187579793e-10,4.3270518075102693e-10,6.789086820379545e-10,2.448045545326753e-15,1.8642180174733014e-08,1e-05
2.462,4.623431462244111e-10,4.3260427680077845e-10,6.786440582223187e-10,2.446659432161806e-15,1.8642709423750404e-08,1e-05
2.464,4.6212920379975303e-10,4.3250345803494525e-10,6.783797071069943e-10,2.4452749314954258e-15,1.8643238127365552e-08,1e-05
2.466,4.6191549111587333e-10,4.3240272432807024e-10,6.781156282611225e-10,2.443892040710254e-15,1.8643766286440185e-08,1e-05
2.468,4.6170200780578677e-10,4.32302075554939e-10,6.778518212551122e-10,2.4425107571963392e-15,1.8644293901833493e-08,1e-05
2.47,4.6148875350365417e-10,4.3220151159057957e-10,6.775882856606391e-10,2.4411310783511333e-15,1.8644820974402113e-08,1e-05
2.472,4.612757238997739e-10,4.3210103318123673e-10,6.773250175412007e-10,2.4397528519914984e-15,1.8645347512019218e-08,1e-05
2.474,4.61062921513522e-10,4.320006395659351e-10,6.770620190356316e-10,2.4383761848451954e-15,1.8645873510407022e-08,1e-05
2.476,4.6085034665126333e-10,4.319003304727807e-10,6.767992903143382e-10,2.437001099690327e-15,1.8646398969224697e-08,1e-05
2.478,4.606379989378294e-10,4.318001057808434e-10,6.765368309416886e-10,2.4356275934263504e-15,1.86469238893435e-08,1e-05
2.48,4.6042587799899776e-10,4.316999653694796e-10,6.762746404831405e-10,2.434255662952544e-15,1.8647448271632526e-08,1e-05
2.482,4.602139834614923e-10,4.3159990911833233e-10,6.760127185052403e-10,2.432885305168003e-15,1.864797211695869e-08,1e-05
2.484,4.6000231495298325e-10,4.3149993690733113e-10,6.757510645756249e-10,2.4315165169716438e-15,1.8648495426186707e-08,1e-05
2.486,4.597908721020867e-10,4.314000486166924e-10,6.754896782630196e-10,2.4301492952621996e-15,1.8649018200179137e-08,1e-05
2.488,4.5957965453836533e-10,4.3130024412691893e-10,6.752285591372407e-10,2.4287836369382262e-15,1.8649540439796355e-08,1e-05
2.49,4.593686618923277e-10,4.312005233188002e-10,6.749677067691927e-10,2.427419538898094e-15,1.8650062145896553e-08,1e-05
2.492,4.591578937954289e-10,4.3110088607341233e-10,6.747071207308704e-10,2.4260569980399958e-15,1.865058331933573e-08,1e-05
2.494,4.589473498800698e-10,4.3100133227211795e-10,6.744468005953576e-10,2.424696011261943e-15,1.8651103960967745e-08,1e-05
2.496,4.587370297795979e-10,4.309018617965665e-10,6.741867459368277e-10,2.4233365754617643e-15,1.865162407164424e-08,1e-05
2.498,4.585269331283066e-10,4.3080247452869385e-10,6.739269563305442e-10,2.421978687537109e-15,1.8652143652214694e-08,1e-05
2.5,4.583170595614358e-10,4.3070317035072265e-10,6.736674313528592e-10,2.4206223443854464e-15,1.8652662703526408e-08,1e-05
2.5020000000000002,4.581074087151713e-10,4.30603949145162e-10,6.734081705812152e-10,2.4192675429040613e-15,1.8653181226424496e-08,1e-05
2.504,4.578979802266454e-10,4.305048107948078e-10,6.731491735941436e-10,2.4179142799900626e-15,1.8653699221751905e-08,1e-05
2.5060000000000002,4.576887737339363e-10,4.3040575518274227e-10,6.728904399712654e-10,2.4165625525403738e-15,1.8654216690349387e-08,1e-05
2.508,4.5747978887606865e-10,4.3030678219233464e-10,6.726319692932915e-10,2.4152123574517407e-15,1.8654733633055532e-08,1e-05
2.5100000000000002,4.572710252930132e-10,4.3020789170724047e-10,6.723737611420218e-10,2.413863691620725e-15,1.8655250050706735e-08,1e-05
2.512,4.570624826256869e-10,4.30109083611402e-10,6.721158151003463e-10,2.41251655194371e-15,1.8655765944137227e-08,1e-05
2.5140000000000002,4.568541605159531e-10,4.300103577890481e-10,6.718581307522439e-10,2.4111709353168976e-15,1.8656281314179047e-08,1e-05
2.516,4.566460586066211e-10,4.299117141246944e-10,6.716007076827834e-10,2.409826838636308e-15,1.8656796161662065e-08,1e-05
2.5180000000000002,4.564381765414463e-10,4.2981315250314284e-10,6.713435454781225e-10,2.408484258797782e-15,1.8657310487413968e-08,1e-05
2.52,4.562305139651308e-10,4.2971467280948227e-10,6.710866437255098e-10,2.4071431926969775e-15,1.865782429226026e-08,1e-05
2.5220000000000002,4.5602307052332245e-10,4.2961627492908794e-10,6.708300020132821e-10,2.4058036372293725e-15,1.8658337577024273e-08,1e-05
2.524,4.5581584586261556e-10,4.295179587476218e-10,6.705736199308662e-10,2.4044655892902644e-15,1.865885034252715e-08,1e-05
2.5260000000000002,4.556088396305506e-10,4.294197241510325e-10,6.703174970687783e-10,2.403129045774769e-15,1.865936258958787e-08,1e-05
2.528,4.5540205147561404e-10,4.293215710255552e-10,6.700616330186243e-10,2.4017940035778214e-15,1.865987431902322e-08,1e-05
2.5300000000000002,4.5519548104723885e-10,4.2922349925771177e-10,6.698060273730993e-10,2.4004604595941755e-15,1.8660385531647813e-08,1e-05
2.532,4.549891279958041e-10,4.291255087343106e-10,6.695506797259882e-10,2.3991284107184057e-15,1.866089622827408e-08,1e-05
2.5340000000000003,4.5478299197263493e-10,4.2902759934244655e-10,6.692955896721655e-10,2.397797853844903e-15,1.8661406409712286e-08,1e-05
2.536,4.5457707263000284e-10,4.289297709695016e-10,6.69040756807595e-10,2.39646878586788e-15,1.8661916076770495e-08,1e-05
2.5380000000000003,4.543713696211256e-10,4.288320235031437e-10,6.6878618072933e-10,2.395141203681367e-15,1.8662425230254606e-08,1e-05
2.54,4.5416588260016703e-10,4.2873435683132803e-10,6.685318610355134e-10,2.393815104179213e-15,1.866293387096834e-08,1e-05
2.5420000000000003,4.5396061122223714e-10,4.286367708422959e-10,6.682777973253774e-10,2.392490484255087e-15,1.866344199971323e-08,1e-05
2.544,4.537555551433925e-10,4.285392654245755e-10,6.680239891992442e-10,2.3911673408024777e-15,1.8663949617288645e-08,1e-05
2.5460000000000003,4.535507140206351e-10,4.2844184046698156e-10,6.677704362585249e-10,2.38984567071469e-15,1.8664456724491752e-08,1e-05
2.548,4.5334608751191423e-10,4.283444958586154e-10,6.675171381057209e-10,2.3885254708848525e-15,1.8664963322117557e-08,1e-05
2.5500000000000003,4.531416752761244e-10,4.28247231488865e-10,6.672640943444221e-10,2.3872067382059076e-15,1.8665469410958892e-08,1e-05
2.552,4.5293747697310686e-10,4.2815004724740507e-10,6.670113045793089e-10,2.3858894695706213e-15,1.8665974991806387e-08,1e-05
2.5540000000000003,4.52733492263649e-10,4.2805294302419667e-10,6.667587684161507e-10,2.3845736618715754e-15,1.866648006544851e-08,1e-05
2.556,4.525297208094843e-10,4.2795591870948767e-10,6.665064854618063e-10,2.383259312001173e-15,1.866698463267155e-08,1e-05
2.5580000000000003,4.5232616227329243e-10,4.2785897419381245e-10,6.662544553242245e-10,2.3819464168516343e-15,1.8667488694259608e-08,1e-05
2.56,4.5212281618183705e-10,4.2776210938004924e-10,6.660026774816041e-10,2.380634983915995e-15,1.866799225125628e-08,1e-05
2.562,4.519196791612432e-10,4.276653244269839e-10,6.657511486393468e-10,2.379325245435892e-15,1.8668495310250534e-08,1e-05
2.564,4.5171675378298445e-10,4.2756861897000464e-10,6.654998711867345e-10,2.37801697321567e-15,1.866899786646403e-08,1e-05
2.566,4.5151403970383453e-10,4.2747199290164614e-10,6.652488447268095e-10,2.376710164897457e-15,1.8669499920690688e-08,1e-05
2.568,4.5131153658137244e-10,4.2737544611474205e-10,6.649980688635687e-10,2.3754048181341166e-15,1.8670001473722517e-08,1e-05
2.57,4.5110924407398237e-10,4.272789785024251e-10,6.64747543201964e-10,2.37410093058925e-15,1.8670502526349614e-08,1e-05
2.572,4.509071618408537e-10,4.271825899581271e-10,6.644972673479017e-10,2.372798499937196e-15,1.8671003079360168e-08,1e-05
2.574,4.5070528954198115e-10,4.2708628037557877e-10,6.64247240908243e-10,2.371497523863031e-15,1.867150313354046e-08,1e-05
2.576,4.5050362683816465e-10,4.2699004964880983e-10,6.63997463490804e-10,2.3701980000625682e-15,1.867200268967486e-08,1e-05
2.578,4.503021733910094e-10,4.268938976721492e-10,6.637479347043553e-10,2.368899926242358e-15,1.8672501748545833e-08,1e-05
2.58,4.5010092886292567e-10,4.267978243402248e-10,6.634986541586224e-10,2.3676033001196894e-15,1.8673000310933928e-08,1e-05
2.582,4.4989989291712945e-10,4.2670182954796344e-10,6.63249621464286e-10,2.3663081194225885e-15,1.867349837761778e-08,1e-05
2.584,4.496990652176414e-10,4.266059131905912e-10,6.630008362329805e-10,2.3650143818898166e-15,1.867399594937413e-08,1e-05
2.586,4.4949844542928776e-10,4.265100751636329e-10,6.62752298077296e-10,2.3637220852708768e-15,1.8674493026977798e-08,1e-05
2.588,4.4929803321769996e-10,4.2641431536291274e-10,6.62504006610777e-10,2.3624312273260055e-15,1.867498961120169e-08,1e-05
2.59,4.490978282493147e-10,4.263186336845536e-10,6.62255961447923e-10,2.3611418058261776e-15,1.8675485702816822e-08,1e-05
2.592,4.4889783019137384e-10,4.262230300249776e-10,6.620081622041878e-10,2.359853818553107e-15,1.8675981302592275e-08,1e-05
2.594,4.486980387119246e-10,4.2612750428090595e-10,6.617606084959803e-10,2.358567263299243e-15,1.8676476411295248e-08,1e-05
2.596,4.4849845347981925e-10,4.260320563493588e-10,6.615132999406641e-10,2.357282137867774e-15,1.8676971029691003e-08,1e-05
2.598,4.4829907416471566e-10,4.2593668612765516e-10,6.612662361565576e-10,2.355998440072624e-15,1.8677465158542914e-08,1e-05
2.6,4.480999004370766e-10,4.2584139351341345e-10,6.610194167629339e-10,2.354716167738456e-15,1.8677958798612435e-08,1e-05
2.602,4.4790093196817027e-10,4.257461784045508e-10,6.607728413800207e-10,2.3534353187006703e-15,1.8678451950659112e-08,1e-05
2.604,4.4770216843007e-10,4.256510406992836e-10,6.605265096290008e-10,2.3521558908054024e-15,1.8678944615440584e-08,1e-05
2.606,4.475036094956545e-10,4.255559802961271e-10,6.602804211320115e-10,2.350877881909528e-15,1.867943679371257e-08,1e-05
2.608,4.473052548386076e-10,4.2546099709389567e-10,6.60034575512145e-10,2.3496012898806595e-15,1.8679928486228893e-08,1e-05
2.61,4.4710710413341865e-10,4.253660909917027e-10,6.59788972393448e-10,2.3483261125971462e-15,1.868041969374146e-08,1e-05
2.612,4.469091570553817e-10,4.2527126188896066e-10,6.595436114009224e-10,2.347052347948074e-15,1.8680910417000277e-08,1e-05
2.614,4.467114132805967e-10,4.2517650968538096e-10,6.592984921605247e-10,2.3457799938332673e-15,1.8681400656753427e-08,1e-05
2.616,4.465138724859684e-10,4.250818342809742e-10,6.590536142991657e-10,2.3445090481632877e-15,1.868189041374709e-08,1e-05
2.618,4.463165343492069e-10,4.2498723557604975e-10,6.588089774447117e-10,2.343239508859435e-15,1.8682379688725537e-08,1e-05
2.62,4.4611939854882765e-10,4.248927134712163e-10,6.585645812259833e-10,2.3419713738537443e-15,1.868286848243113e-08,1e-05
2.622,4.4592246476415123e-10,4.2479826786738137e-10,6.583204252727558e-10,2.3407046410889912e-15,1.8683356795604316e-08,1e-05
2.624,4.457257326753036e-10,4.247038986657516e-10,6.580765092157595e-10,2.3394393085186846e-15,1.868384462898364e-08,1e-05
2.626,4.455292019632158e-10,4.246096057678327e-10,6.578328326866796e-10,2.3381753741070754e-15,1.868433198330574e-08,1e-05
2.628,4.453328723096242e-10,4.2451538907542935e-10,6.575893953181554e-10,2.3369128358291483e-15,1.8684818859305326e-08,1e-05
2.63,4.4513674339707054e-10,4.2442124849064535e-10,6.573461967437818e-10,2.3356516916706272e-15,1.8685305257715213e-08,1e-05
2.632,4.4494081490890154e-10,4.2432718391588333e-10,6.571032365981078e-10,2.334391939627973e-15,1.8685791179266313e-08,1e-05
2.634,4.447450865292694e-10,4.242331952538453e-10,6.568605145166375e-10,2.333133577708384e-15,1.868627662468762e-08,1e-05
2.636,4.445495579431314e-10,4.2413928240753186e-10,6.566180301358298e-10,2.3318766039297948e-15,1.8686761594706207e-08,1e-05
2.638,4.4435422883625034e-10,4.2404544528024303e-10,6.563757830930981e-10,2.3306210163208796e-15,1.8687246090047258e-08,1e-05
2.64,4.4415909889519386e-10,4.239516837755777e-10,6.561337730268107e-10,2.329366812921049e-15,1.8687730111434038e-08,1e-05
2.642,4.4396416780733517e-10,4.238579977974338e-10,6.558919995762906e-10,2.32811399178045e-15,1.8688213659587895e-08,1e-05
2.644,4.4376943526085257e-10,4.2376438725000833e-10,6.556504623818157e-10,2.326862550959968e-15,1.8688696735228286e-08,1e-05
2.646,4.435749009447298e-10,4.2367085203779724e-10,6.554091610846187e-10,2.3256124885312265e-15,1.8689179339072745e-08,1e-05
2.648,4.4338056454875556e-10,4.2357739206559567e-10,6.551680953268865e-10,2.3243638025765845e-15,1.8689661471836896e-08,1e-05
2.65,4.4318642562472247e-10,4.234840067541339e-10,6.5492726437078e-10,2.323116487801912e-15,1.8690143134996425e-08,1e-05
2.652,4.4299248353113407e-10,4.2339069484712794e-10,6.546866669466652e-10,2.3218705341872657e-15,1.8690624331090605e-08,1e-05
2.654,4.4279873838289094e-10,4.232974577253199e-10,6.544463038598101e-10,2.3206259501625605e-15,1.8691105058508902e-08,1e-05
2.656,4.426051898710211e-10,4.2320429528780354e-10,6.542061747507904e-10,2.3193827338052683e-15,1.8691585317970156e-08,1e-05
2.658,4.424118376873078e-10,4.2311120743382193e-10,6.539662792610115e-10,2.31814088320309e-15,1.8692065110191565e-08,1e-05
2.66,4.422186815242854e-10,4.2301819406276583e-10,6.537266170327044e-10,2.3169003964541887e-15,1.8692544435888668e-08,1e-05
2.662,4.4202572107523634e-10,4.229252550741725e-10,6.534871877089211e-10,2.315661271667428e-15,1.869302329577536e-08,1e-05
2.664,4.4183295603418757e-10,4.228323903677249e-10,6.532479909335308e-10,2.3144235069625964e-15,1.86935016905639e-08,1e-05
2.666,4.4164038609590667e-10,4.2273959984325026e-10,6.530090263512161e-10,2.3131871004706484e-15,1.869397962096494e-08,1e-05
2.668,4.414480109558984e-10,4.22646883400719e-10,6.52770293607467e-10,2.3119520503339383e-15,1.869445708768749e-08,1e-05
2.67,4.4125583031040125e-10,4.225542409402434e-10,6.525317923485801e-10,2.3107183547064476e-15,1.869493409143896e-08,1e-05
2.672,4.4106384385638397e-10,4.22461672362077e-10,6.52293522221651e-10,2.3094860117540254e-15,1.8695410632925158e-08,1e-05
2.674,4.408720512915417e-10,4.223691775666127e-10,6.520554828745726e-10,2.308255019654619e-15,1.869588671285031e-08,1e-05
2.676,4.4068045231429275e-10,4.2227675645438213e-10,6.518176739560298e-10,2.307025376598507e-15,1.8696362331917034e-08,1e-05
2.678,4.4048904662377465e-10,4.2218440892605423e-10,6.515800951154958e-10,2.3057970807885346e-15,1.8696837490826396e-08,1e-05
2.68,4.40297833919841e-10,4.220921348824343e-10,6.513427460032272e-10,2.3045701304403456e-15,1.869731219027789e-08,1e-05
2.682,4.4010681390305777e-10,4.2199993422446256e-10,6.511056262702614e-10,2.3033445237826196e-15,1.8697786430969428e-08,1e-05
2.684,4.399159862746996e-10,4.219078068532133e-10,6.508687355684111e-10,2.302120259057298e-15,1.8698260213597393e-08,1e-05
2.686,4.397253507367465e-10,4.218157526698936e-10,6.506320735502604e-10,2.3008973345198295e-15,1.869873353885661e-08,1e-05
2.688,4.3953490699187983e-10,4.217237715758422e-10,6.503956398691611e-10,2.29967574843939e-15,1.8699206407440397e-08,1e-05
2.69,4.393446547434795e-10,4.2163186347252813e-10,6.501594341792283e-10,2.298455499099129e-15,1.8699678820040514e-08,1e-05
2.692,4.3915459369561964e-10,4.2154002826154977e-10,6.499234561353365e-10,2.297236584796394e-15,1.8700150777347216e-08,1e-05
2.694,4.3896472355306554e-10,4.2144826584463387e-10,6.49687705393115e-10,2.2960190038429686e-15,1.8700622280049238e-08,1e-05
2.696,4.3877504402126993e-10,4.213565761236338e-10,6.494521816089441e-10,2.2948027545653065e-15,1.8701093328833827e-08,1e-05
2.698,4.385855548063693e-10,4.212649590005293e-10,6.492168844399506e-10,2.2935878353047625e-15,1.8701563924386736e-08,1e-05
2.7,4.383962556151806e-10,4.2117341437742424e-10,6.489818135440048e-10,2.2923742444178276e-15,1.8702034067392216e-08,1e-05
2.702,4.3820714615519746e-10,4.2108194215654637e-10,6.487469685797149e-10,2.291161980276364e-15,1.8702503758533058e-08,1e-05
2.704,4.380182261345868e-10,4.209905422402456e-10,6.485123492064232e-10,2.289951041267835e-15,1.8702972998490587e-08,1e-05
2.706,4.3782949526218513e-10,4.2089921453099333e-10,6.482779550842031e-10,2.288741425795544e-15,1.870344178794464e-08,1e-05
2.708,4.3764095324749505e-10,4.208079589313808e-10,6.480437858738536e-10,2.2875331322788627e-15,1.8703910127573632e-08,1e-05
2.71,4.3745259980068186e-10,4.20716775344118e-10,6.478098412368958e-10,2.2863261591534695e-15,1.8704378018054522e-08,1e-05
2.712,4.3726443463256974e-10,4.2062566367203333e-10,6.475761208355683e-10,2.2851205048715792e-15,1.8704845460062833e-08,1e-05
2.714,4.370764574546381e-10,4.205346238180709e-10,6.473426243328239e-10,2.283916167902179e-15,1.8705312454272658e-08,1e-05
2.716,4.368886679790186e-10,4.20443655685291e-10,6.471093513923251e-10,2.282713146731263e-15,1.8705779001356673e-08,1e-05
2.718,4.3670106591849095e-10,4.2035275917686765e-10,6.468763016784392e-10,2.2815114398620614e-15,1.8706245101986153e-08,1e-05
2.72,4.3651365098647973e-10,4.2026193419608833e-10,6.466434748562353e-10,2.280311045815282e-15,1.8706710756830953e-08,1e-05
2.722,4.3632642289705064e-10,4.201711806463524e-10,6.464108705914796e-10,2.2791119631293332e-15,1.870717596655955e-08,1e-05
2.724,4.36139381364907e-10,4.200804984311701e-10,6.461784885506313e-10,2.277914190360568e-15,1.870764073183902e-08,1e-05
2.726,4.359525261053865e-10,4.1998988745416114e-10,6.459463284008384e-10,2.2767177260835123e-15,1.870810505333507e-08,1e-05
2.728,4.35765856834457e-10,4.1989934761905373e-10,6.457143898099338e-10,2.2755225688910985e-15,1.8708568931712036e-08,1e-05
2.73,4.355793732687134e-10,4.198088788296838e-10,6.454826724464309e-10,2.274328717394901e-15,1.870903236763289e-08,1e-05
2.732,4.3539307512537445e-10,4.1971848098999294e-10,6.452511759795202e-10,2.2731361702253693e-15,1.870949536175926e-08,1e-05
2.734,4.352069621222781e-10,4.1962815400402825e-10,6.450199000790635e-10,2.2719449260320595e-15,1.8709957914751418e-08,1e-05
2.736,4.35021033977879e-10,4.195378977759403e-10,6.447888444155918e-10,2.270754983483873e-15,1.8710420027268305e-08,1e-05
2.738,4.348352904112445e-10,4.1944771220998255e-10,6.445580086602995e-10,2.269566341269284e-15,1.871088169996753e-08,1e-05
2.74,4.3464973114205103e-10,4.1935759721051014e-10,6.443273924850415e-10,2.2683789980965786e-15,1.871134293350539e-08,1e-05
2.742,4.3446435589058094e-10,4.1926755268197844e-10,6.440969955623281e-10,2.2671929526940853e-15,1.8711803728536862e-08,1e-05
2.744,4.3427916437771815e-10,4.1917757852894233e-10,6.438668175653216e-10,2.2660082038104075e-15,1.871226408571563e-08,1e-05
2.746,4.3409415632494554e-10,4.1908767465605415e-10,6.436368581678318e-10,2.264824750214663e-15,1.8712724005694058e-08,1e-05
2.748,4.3390933145434085e-10,4.1899784096806404e-10,6.434071170443118e-10,2.263642590696709e-15,1.8713183489123257e-08,1e-05
2.75,4.337246894885731e-10,4.189080773698173e-10,6.43177593869854e-10,2.2624617240673867e-15,1.871364253665304e-08,1e-05
2.7520000000000002,4.335402301508992e-10,4.18818383766254e-10,6.429482883201859e-10,2.261282149158742e-15,1.871410114893195e-08,1e-05
2.754,4.3335595275544465e-10,4.1872876001827513e-10,6.427191996400276e-10,2.260103577730223e-15,1.871455932747084e-08,1e-05
2.7560000000000002,4.3317185729162536e-10,4.186392060595503e-10,6.424903277855376e-10,2.2589261943424025e-15,1.87150170723572e-08,1e-05
2.758,4.329879435855922e-10,4.1854972180619246e-10,6.422616725408884e-10,2.257750068770767e-15,1.8715474384022627e-08,1e-05
2.7600000000000002,4.3280421136117795e-10,4.184603071633211e-10,6.420332335824733e-10,2.256575198715217e-15,1.8715931263114326e-08,1e-05
